ExternalId,DocumentId,Segment ID,Name,Usage,Length,Start At,Description
55,8,12,DESCRIPTIONPAYS,C,25,70,
56,8,12,COUNTRYSUBCODE,C,3,95,
57,8,13,CONTACTFONCCODE,M,2,20,
58,8,13,NOMCONTACT,M,60,22,
59,8,14,NOCOMQUAL,M,2,20,
60,8,14,NOCOMMUNICATION,M,80,22,
61,8,15,CONTACTFONCCODE,M,2,20,
62,8,15,NOMCONTACT,M,60,22,
63,8,16,NOCOMQUAL,M,2,20,
64,8,16,NOCOMMUNICATION,M,80,22,
65,8,17,NUMEROSEQUENTIEL,C,6,20,
66,8,18,QUANTITECOMMANDEE,C,15,20,
67,8,18,UOFM,C,2,35,
68,8,18,POIDSCOMMANDE,C,10,37,
69,8,18,POIDSQUAL,C,2,47,
70,8,18,IDMONTANT,C,3,49,
71,8,18,MONTANT,C,18,52,
72,8,18,METHODEPAIEMENT,C,2,70,
73,8,18,CODEMETHODETRANSPORT,C,2,72,
74,8,18,CODEECHANGEPALETTE,C,1,74,
75,8,18,CODEOPTIONCHARGEMENT,C,2,75,
76,8,18,TRANSPORTEUR,C,35,77,
77,8,18,CODEPOINTFOB,C,2,112,
78,8,18,POINTFOB,C,30,114,
79,8,18,POIDSUNITCODE,C,1,144,
80,8,18,POIDSUNITE,C,8,145,
81,8,19,TYPEMESSAGE,O,3,20,
82,8,19,MESSAGES,C,512,23,
83,8,20,PACK,O,6,20,
84,8,20,SIZE,O,8,26,
85,8,20,UOFM_SIZE,C,2,34,
86,8,21,AMOUNTID,M,3,20,
87,8,21,AMOUNT,M,18,23,
88,8,22,TYPEDATE,M,3,20,
89,8,22,DATE,M,8,23,
90,8,22,HEURE,O,6,31,
91,8,23,TYPECODEPRODUIT,M,2,20,
92,8,23,CODEPRODUIT,M,48,22,
93,8,24,DESCRIPTIONLIBRE,C,45,20,
94,8,25,TYPEREFERENCE,M,3,20,
95,8,25,REFERENCE,M,30,23,
96,8,25,DESCRIPTION,O,80,53,
97,8,26,MAGASIN,C,80,20,
98,8,26,TYPE_CODE_MAGASIN,C,2,100,
99,8,26,QTE_DESTINATION,C,15,102,
100,8,26,UOFM_DESTINATION,C,2,117,
101,8,27,TYPENOM,C,3,20,
102,8,27,NOM,C,60,23,
103,8,27,TYPECODEIDNOM,C,3,83,
104,8,27,CODEIDNOM,C,50,86,
105,8,28,NOM,C,60,20,
106,8,29,ADRESSE,C,55,20,
107,8,30,VILLE,C,30,20,
108,8,30,ETATPROVINCE,C,2,50,
109,8,30,CODEPOSTAL,C,15,52,
110,8,30,CODEPAYS,C,3,67,
111,8,30,DESCRIPTIONPAYS,C,25,70,
112,8,30,COUNTRYSUBCODE,C,3,95,
113,8,31,CODERELATION,C,1,20,
114,8,31,QTETOTALE,C,15,21,
115,8,31,UOFM,C,2,36,
116,8,32,TYPECODEPRODUIT,C,2,20,
117,8,32,CODEPRODUIT,C,48,22,
118,8,33,CODECARACTERISTIQUE,O,3,20,
119,8,33,CODEDESCRIPTIONPRODUIT,C,12,23,
120,8,33,DESCRIPTIONITEM,C,80,35,
121,8,34,TYPEDATE,M,3,20,
122,8,34,DATE,M,8,23,
123,8,34,HEURE,O,6,31,
